ID,Name,URL,Type,Feature Type,Output Format,Version,Visible
29330,Chemischer Zustand der Seen,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29331,ehemalige Bauwerke,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29334,Radverkehrsmengen (Stadtradeln) 2019,https://api.hamburg.de/datasets/v1/stadtradeln,OAF,,,,No
29335,fahrbahn,https://api.hamburg.de/datasets/v1/winterdienst_radverkehr_srh,OAF,,,,No
29336,mic_mit_transferberechtigung_und_faehigkeit,https://api.hamburg.de/datasets/v1/micado_anzahl_ueberresidenten,OAF,,,,No
29338,de.hh.up:grundwasserkoerper_hauptgwleiter,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29339,Ring 3,https://api.hamburg.de/datasets/v1/ringstrassen,OAF,,,,No
29340,Freizeitroute 11,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29341,bund_020_bundeswasserstrassenverwaltung,https://api.hamburg.de/datasets/v1/bundesstrassen_bundeswasserstrassen,OAF,,,,No
29342,Hausnotruf,https://api.hamburg.de/datasets/v1/unterstuetzung_zu_hause_eimsbuettel,OAF,,,,No
29344,BodenschÃ¤tzung LandesmustervergleichsstÃ¼ck Punkte,https://api.hamburg.de/datasets/v1/bodenschaetzung,OAF,,,,No
29346,2016,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29349,Plangebiet,https://api.hamburg.de/datasets/v1/clever_cities_an_de_geest,OAF,,,,No
29350,Kaltzeiten,https://api.hamburg.de/datasets/v1/geologische_karte_50000,OAF,,,,No
29351,StraÃŸenflÃ¤chen - weitere Ebenen,https://api.hamburg.de/datasets/v1/feinkartierung_strasse,OAF,,,,No
29353,BevÃ¶lkerungsprognosen auf der Bezirksebene Hamburgs,https://api.hamburg.de/datasets/v1/bevoelkerungsprognosen,OAF,,,,No
29354,W.I.R.,https://api.hamburg.de/datasets/v1/jobcenter_jugendberufsagentur,OAF,,,,No
29355,Projektgebiet - TAVF-HH,https://api.hamburg.de/datasets/v1/its_dienste_hamburg,OAF,,,,No
29356,RELEVO,https://api.hamburg.de/datasets/v1/einfach_mehrweg,OAF,,,,No
29357,Anfluggrundlinie,https://api.hamburg.de/datasets/v1/hinderniserfassungsbereich_sonderlandeplatz,OAF,,,,No
29359,Magistrale 03,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29361,Radverkehrsmengen - Jahr 2022 (DB Rad+),https://api.hamburg.de/datasets/v1/dbradplus,OAF,,,,No
29362,Veloroute 13,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29364,wanderrouten_km_punkte,https://api.hamburg.de/datasets/v1/wanderrouten,OAF,,,,No
29365,Suchtberatung,https://api.hamburg.de/datasets/v1/suchthilfe,OAF,,,,No
29367,2015,https://api.hamburg.de/datasets/v1/dkl_dop10,OAF,,,,No
29368,FlÃ¤chen des Stadtwaldes Hamburg,https://api.hamburg.de/datasets/v1/wald_in_hamburg,OAF,,,,No
29371,6 GrÃ¼ne Ringe,https://api.hamburg.de/datasets/v1/vertrag_hamburgs_stadtgruen,OAF,,,,No
29372,Deichkilometer,https://api.hamburg.de/datasets/v1/deichinformationen,OAF,,,,No
29373,Gebiete des Hamburger Hafens nach Hafenverkehrs- und Schifffahrtsgesetz: Grenzen,https://api.hamburg.de/datasets/v1/gewaesserzustaendigkeiten,OAF,,,,No
29374,Einzugsgebiete 5. Ordnung,https://api.hamburg.de/datasets/v1/gewaesser_einzugsgebiete,OAF,,,,No
29375,Chemischer Zustand der Seen,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29376,2019,https://api.hamburg.de/datasets/v1/dkl_dop10b,OAF,,,,No
29377,Chemischer Zustand der Seen,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29382,ErholungswÃ¤lder,https://api.hamburg.de/datasets/v1/waldfunktionen,OAF,,,,No
29383,TeilstationÃ¤re Pflege und Tagespflege,https://api.hamburg.de/datasets/v1/wohnen_pflege_eimsbuettel,OAF,,,,No
29384,Science City Hamburg Bahrenfeld,https://api.hamburg.de/datasets/v1/sp_gebiete,OAF,,,,No
29386,DurchgÃ¤ngigkeit der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29388,FHH,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29390,mic_ohne_transferberechtigung_vom_eza,https://api.hamburg.de/datasets/v1/micado_anzahl_ueberresidenten,OAF,,,,No
29392,radwege,https://api.hamburg.de/datasets/v1/winterdienst_radverkehr_srh,OAF,,,,No
29393,GW-Messstellen,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29394,Freizeitroute 12,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29395,bund_010_bundesstrassenverwaltung,https://api.hamburg.de/datasets/v1/bundesstrassen_bundeswasserstrassen,OAF,,,,No
29397,BodenschÃ¤tzung Texte,https://api.hamburg.de/datasets/v1/bodenschaetzung,OAF,,,,No
29400,2017,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29401,Petrographie,https://api.hamburg.de/datasets/v1/geologische_karte_50000,OAF,,,,No
29404,Projektgebiet - TLF 2.0,https://api.hamburg.de/datasets/v1/its_dienste_hamburg,OAF,,,,No
29405,andere_beschriftungspunkte_p,https://api.hamburg.de/datasets/v1/hinderniserfassungsbereich_sonderlandeplatz,OAF,,,,No
29406,Tiffin Loop,https://api.hamburg.de/datasets/v1/einfach_mehrweg,OAF,,,,No
29407,Magistrale 06,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29410,Veloroute 14,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29411,wanderrouten_weiterfuehrung,https://api.hamburg.de/datasets/v1/wanderrouten,OAF,,,,No
29412,Suchtrehabilitation stationÃ¤r,https://api.hamburg.de/datasets/v1/suchthilfe,OAF,,,,No
29414,2016,https://api.hamburg.de/datasets/v1/dkl_dop10,OAF,,,,No
29417,5 Ã–ffentliche Parkanlagen und SpielplÃ¤tze auÃŸerhalb des 2. GrÃ¼nen Rings,https://api.hamburg.de/datasets/v1/vertrag_hamburgs_stadtgruen,OAF,,,,No
29418,DurchgÃ¤ngigkeit der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29419,DurchgÃ¤ngigkeit der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29420,SenatsgewÃ¤sser,https://api.hamburg.de/datasets/v1/gewaesserzustaendigkeiten,OAF,,,,No
29421,Grundgrenze Deich,https://api.hamburg.de/datasets/v1/deichinformationen,OAF,,,,No
29426,Wohnanlagen,https://api.hamburg.de/datasets/v1/wohnen_pflege_eimsbuettel,OAF,,,,No
29428,Ã–kologisches Potenzial der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29429,FuÃŸgÃ¤ngerbrÃ¼cken,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29431,mic_personen_aus_sicheren_herkunftslaendern,https://api.hamburg.de/datasets/v1/micado_anzahl_ueberresidenten,OAF,,,,No
29433,KÃ¼sten- und ÃœbergangsgewÃ¤sser,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29434,Freizeitroute 13,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29435,BodenschÃ¤tzung Signaturen,https://api.hamburg.de/datasets/v1/bodenschaetzung,OAF,,,,No
29437,bund_040_bundesanstalt_fuer_immobilienaufgaben,https://api.hamburg.de/datasets/v1/bundesflaechen,OAF,,,,No
29439,2014,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29443,Vytal,https://api.hamburg.de/datasets/v1/einfach_mehrweg,OAF,,,,No
29444,Magistrale 07,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29445,begr_beschriftungspunkte_p,https://api.hamburg.de/datasets/v1/hinderniserfassungsbereich_sonderlandeplatz,OAF,,,,No
29448,Veloroute 2,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29449,landschaftsachsen_freitext,https://api.hamburg.de/datasets/v1/wanderrouten,OAF,,,,No
29451,2017,https://api.hamburg.de/datasets/v1/dkl_dop10,OAF,,,,No
29454,4 Ã–ffentliche Parkanlagen und SpielplÃ¤tze bis inkl. 2. GrÃ¼ner Ring,https://api.hamburg.de/datasets/v1/vertrag_hamburgs_stadtgruen,OAF,,,,No
29455,MengenmÃ¤ÃŸiger Zustand der GrundwasserwasserkÃ¶rper in Hauptgrundwasserleitern,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29456,Geplante MaÃŸnahmen im 3. Bewirtschaftungsplan,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29457,Schiffbare GewÃ¤sser,https://api.hamburg.de/datasets/v1/gewaesserzustaendigkeiten,OAF,,,,No
29462,Wohn-Pflege-Aufsicht,https://api.hamburg.de/datasets/v1/wohnen_pflege_eimsbuettel,OAF,,,,No
29464,Ã–kologisches Potenzial der Seen,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29465,sonstige Bauwerke,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29467,mic_ungeprueft,https://api.hamburg.de/datasets/v1/micado_anzahl_ueberresidenten,OAF,,,,No
29469,OWK Einzugsgebiete,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29470,Freizeitroute 14,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29471,BodenschÃ¤tzung GrablÃ¶cher,https://api.hamburg.de/datasets/v1/bodenschaetzung,OAF,,,,No
29472,bund_050_brd_sonstige,https://api.hamburg.de/datasets/v1/bundesflaechen,OAF,,,,No
29474,2010,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29479,REBOWL,https://api.hamburg.de/datasets/v1/einfach_mehrweg,OAF,,,,No
29480,Magistrale 08,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29483,Veloroute 3,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29484,gruene_ringe_freitext,https://api.hamburg.de/datasets/v1/wanderrouten,OAF,,,,No
29485,2010,https://api.hamburg.de/datasets/v1/dkl_dop10,OAF,,,,No
29489,3 PotenzialflÃ¤chen ohne Kompensation,https://api.hamburg.de/datasets/v1/vertrag_hamburgs_stadtgruen,OAF,,,,No
29490,MengenmÃ¤ÃŸiger Zustand der tiefen GrundwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29491,GewÃ¤sser mit Pflege- und EntwicklungsplÃ¤nen,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29497,MengenmÃ¤ÃŸiger Zustand der GrundwasserwasserkÃ¶rper in Hauptgrundwasserleitern,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29498,Tunnel,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29501,Seen,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29502,Freizeitroute 4,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29503,BodenschÃ¤tzung Linien,https://api.hamburg.de/datasets/v1/bodenschaetzung,OAF,,,,No
29505,IQ Projekte Hamburg,https://api.hamburg.de/datasets/v1/iq_projekte,OAF,,,,No
29506,2011,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29509,Magistrale 09,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29512,Veloroute 4,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29513,2011,https://api.hamburg.de/datasets/v1/dkl_dop10,OAF,,,,No
29515,Ã–kologisches Potenzial der Seen,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29516,MengenmÃ¤ÃŸiger Zustand der GrundwasserwasserkÃ¶rper in Hauptgrundwasserleitern,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29522,MengenmÃ¤ÃŸiger Zustand der tiefen GrundwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29523,VerkehrszeichenbrÃ¼cken,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29525,Tiefe GrundwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29527,Freizeitroute 5,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29529,2012,https://api.hamburg.de/datasets/v1/dkl_lubi10,OAF,,,,No
29532,Magistrale 10,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29535,Veloroute 5,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29537,Umgesetzte MaÃŸnahmen im 2. Bewirtschaftungsplan,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29538,MengenmÃ¤ÃŸiger Zustand der tiefen GrundwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29544,Chemischer Zustand der GrundwasserwasserkÃ¶rper in Hauptgrundwasserleitern,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29545,StÃ¼tzbauwerke,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29547,FliessgewÃ¤sser,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29550,Freizeitroute 6,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29553,Magistrale 11,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29557,Veloroute 6,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29558,Ã–kologisches Potenzial der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_2_bwz,OAF,,,,No
29559,Ã–kologisches Potenzial der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29565,Chemischer Zustand der OberflÃ¤chenwasserkÃ¶rper,https://api.hamburg.de/datasets/v1/wrrl_1_bwz,OAF,,,,No
29566,StraÃŸenbrÃ¼cken,https://api.hamburg.de/datasets/v1/brueckenbauwerke,OAF,,,,No
29567,Planungsraum,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29570,Freizeitroute 8,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29573,Magistrale 12,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29575,Veloroute 7,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29576,Ã–kologisches Potenzial der Seen,https://api.hamburg.de/datasets/v1/wrrl_3_bwz,OAF,,,,No
29580,Bearbeitungsgebiete,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29583,Freizeitroute 9,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29587,Magistralen Hamburg Nummerierung,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29589,Veloroute 8,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29592,FGG DurchgÃ¤ngigkeit Handlungsziel,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29596,Freizeitrouten Ãœbersicht,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29600,Magistrale 01,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29602,Veloroute 9,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29608,Radfernwege Ãœbersicht,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29612,Magistrale 04,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29615,Velorouten Ãœbersicht,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29617,OWK Messstellen,https://api.hamburg.de/datasets/v1/wrrl_grundlagendaten,OAF,,,,No
29620,Elberadweg,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29627,Velorouten Verbindungsstrecke,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29631,Radfernweg Hamburg RÃ¼gen,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29634,Magistrale 05,https://api.hamburg.de/datasets/v1/magistralen_bauforum_2019,OAF,,,,No
29639,Veloroute 1,https://api.hamburg.de/datasets/v1/velorouten,OAF,,,,No
29641,Radfernweg Leine Heideradweg,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29649,Freizeitroute 10,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29656,Freizeitroute 2,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29663,Freizeitroute 3,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29670,Radfernweg Nordsee,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29677,Radfernweg Hamburg Bremen,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29683,Erster GrÃ¼ner Ring,https://api.hamburg.de/datasets/v1/freizeitrouten,OAF,,,,No
29714,Projektgebiet - HPA,https://api.hamburg.de/datasets/v1/its_dienste_hamburg,OAF,,,,No
29718,Projektgebiet - BiDiMoVe,https://api.hamburg.de/datasets/v1/its_dienste_hamburg,OAF,,,,No
30527,Standorte von MR,https://geodienste.hamburg.de/wms_standorte_mr_mitte,WMS,,,1.3.0,Yes
30528,Standorte von MR,https://geodienste.hamburg.de/wfs_standorte_mr_mitte,WFS,standorte_mmr,XML,1.1.0,Yes
30555,WohnunterkÃ¼nfte (WUK),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30556,UnterkÃ¼nfte Perspektive Wohnen (UPW),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30557,Interimsstandorte (INT),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30558,In Zukunft wohnen (IZW),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30559,Standorte in Planung,https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30560,Notstandorte (NOT),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30561,Einrichtungen der Erstaufnahme (EA),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30562,Ankunftszentrum (ZEA),https://geodienste.hamburg.de/wms_unterbringung_gefluechtete_schutzlose_wohnungslose,WMS,,,1.3.0,Yes
30563,Poldata Texte,https://geodienste.hamburg.de/wfs_kreuzungsskizzen,WFS,poldata_text,XML,1.1.0,Yes
30564,Poldata Linien,https://geodienste.hamburg.de/wfs_kreuzungsskizzen,WFS,poldata_lines,XML,1.1.0,Yes
30565,Detailskizzen,https://geodienste.hamburg.de/wfs_kreuzungsskizzen,WFS,poldata_poly,XML,1.1.0,Yes
30566,Poldata Texte,https://api.hamburg.de/datasets/v1/kreuzungsskizzen,OAF,,,,No
30567,Poldata Linien,https://api.hamburg.de/datasets/v1/kreuzungsskizzen,OAF,,,,No
30568,Detailskizzen,https://api.hamburg.de/datasets/v1/kreuzungsskizzen,OAF,,,,No
30569,MÃ¼tterberatung Hamburg,https://geodienste.hamburg.de/wms_muetterberatung,WMS,,,1.3.0,Yes
30570,MÃ¼tterberatung Hamburg,https://geodienste.hamburg.de/wfs_muetterberatung,WFS,muetterberatung,XML,1.1.0,Yes
30571,MÃ¼tterberatung Hamburg,https://api.hamburg.de/datasets/v1/muetterberatung,OAF,,,,No
30580,FahrradhÃ¤uschen,https://api.hamburg.de/datasets/v1/fahrradhaeuschen,OAF,,,,No
30587,Standorte von MR,https://api.hamburg.de/datasets/v1/standorte_mr_mitte,OAF,,,,No
30588,KOSTRA DWD Regendaten 2020,https://geodienste.hamburg.de/HH_WMS_KOSTRA_DWD_Regendaten,WMS,,,1.3.0,Yes
30589,TagesfÃ¶rderstÃ¤tten Hamburg,https://api.hamburg.de/datasets/v1/tagesfoerderstaetten,OAF,,,,No
30590,Kehrbezirke,https://api.hamburg.de/datasets/v1/kehrbezirke,OAF,,,,No
30602,RegenrÃ¼ckhaltebecken,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30603,Regenwasserbehandlungsanlage,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30604,SohlenhÃ¶he von Schacht,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30605,SohlenhÃ¶he nach Schacht,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30606,SohlenhÃ¶he,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30607,Haltung,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30608,Freitext Knoten,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30609,Freitext Haltung,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30610,FlieÃŸpfeil Haltung,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30611,Dimension Haltung,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30612,DeckelhÃ¶he,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30613,Abwasserknoten,https://api.hamburg.de/datasets/v1/newis_teilnetz_fhh,OAF,,,,No
30638,strassenbaumkataster_hpa,https://api.hamburg.de/datasets/v1/strassenbaumkataster_hafen,OAF,,,,No
30639,Bezirksradroute EimsbÃ¼ttel A,https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30640,Bezirksradroute EimsbÃ¼ttel A,https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30641,Bezirksradroute EimsbÃ¼ttel A,https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_a,XML,1.1.0,Yes
30642,Bezirksradroute EimsbÃ¼ttel B,https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30643,Bezirksradroute EimsbÃ¼ttel B,https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30644,Bezirksradroute EimsbÃ¼ttel B,https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_b,XML,1.1.0,Yes
30645,Einzugsbereiche FÃ¤hre,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30646,Einzugsbereiche Stadtbus,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30647,Einzugsbereiche Nachtbus,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30648,Einzugsbereiche Metrobus,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30649,Einzugsbereiche Expressbus,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30650,Einzugsbereiche U-Bahn,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30651,Einzugsbereiche S-Bahn,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30652,Einzugsbereiche Regionalverkehr,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30653,Einzugsbereiche Fernverkehr,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30654,FÃ¤hrhaltestellen fÃ¼r Einzugsbereiche,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30655,Bushaltestellen fÃ¼r Einzugsbereiche,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30656,Bahnhaltestellen fÃ¼r Einzugsbereiche,https://api.hamburg.de/datasets/v1/hvv_einzugsbereiche,OAF,,,,No
30657,Bezirksradroute EimsbÃ¼ttel C,https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30658,Bezirksradroute EimsbÃ¼ttel C,https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30659,Bezirksradroute EimsbÃ¼ttel C,https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_c,XML,1.1.0,Yes
30660,Bezirksradroute EimsbÃ¼ttel D,https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30661,Bezirksradroute EimsbÃ¼ttel D,https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30662,Bezirksradroute EimsbÃ¼ttel D,https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_d,XML,1.1.0,Yes
30663,Bezirksradroute EimsbÃ¼ttel (Nord-SÃ¼d-Route),https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30664,Bezirksradroute EimsbÃ¼ttel (Nord-SÃ¼d-Route),https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30665,Bezirksradroute EimsbÃ¼ttel (Nord-SÃ¼d-Route),https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_e,XML,1.1.0,Yes
30666,Bezirksradroute EimsbÃ¼ttel (Niendorf-Route),https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30667,Bezirksradroute EimsbÃ¼ttel (Niendorf-Route),https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30668,Bezirksradroute EimsbÃ¼ttel (Niendorf-Route),https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_f,XML,1.1.0,Yes
30669,Bezirksradroute EimsbÃ¼ttel (Eidelstedt-Route),https://geodienste.hamburg.de/HH_WFS_Bezirksradrouten_Eimsbuettel,WFS,eimsbuettel_bezirksradroute_g,XML,1.1.0,Yes
30670,Bezirksradroute EimsbÃ¼ttel (Eidelstedt-Route),https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
30671,Bezirksradroute EimsbÃ¼ttel (Eidelstedt-Route),https://api.hamburg.de/datasets/v1/bezirksradrouten_eimsbuettel,OAF,,,,No
30672,Bezirksradroute EimsbÃ¼ttel (Isebek-Route),https://geodienste.hamburg.de/HH_WMS_Bezirksradrouten_Eimsbuettel,WMS,,,1.3.0,Yes
